propertyID,name,formerName,streetAddress,city,market,state,lat,lng
79123,Edgewater at Sandy Springs,,7600 Roswell Rd,Atlanta,Atlanta,GA,33.96150224,-84.36579399
79124,Gables Rock Springs,,550 Rock Springs Pl NE,Atlanta,Atlanta,GA,33.79283153,-84.34175201
79125,River Club,,1005 Macon Hwy,Athens,Atlanta,GA,33.91126,-83.39611
79126,Oxford Townhomes,,6042 N Lee St,Morrow,Atlanta,GA,33.58986282,-84.33355713
79128,Columbia Commons,,2524 Martin Luther King Jr Drive SW,Atlanta,Atlanta,GA,33.7516098,-84.4704361
79129,Ashford 75,Mission Galleria,5000 S Lincoln Trace Ave SE,Smyrna,Atlanta,GA,33.89147186,-84.47267151
79130,Green Springs,,2615 Roosevelt Hwy,College Park,Atlanta,GA,33.62638855,-84.47574615
79131,Parc at 1875,Poplar Pointe,1875 E Pleasant Hill Rd,College Park,Atlanta,GA,33.60221481,-84.45127869
79132,Windwood,,6970 Shenandoah Trail,Austell,Atlanta,GA,33.78672791,-84.56426239
79133,Columns at Sweetwater Creek,,100 Columns Drive,Lithia Springs,Atlanta,GA,33.76930185,-84.63553973
79134,Park Valley,,4570 S Cobb Drive SE,Smyrna,Atlanta,GA,33.84285204,-84.49961677
79136,Keswick Village,,2811 Keswick Village Court NE,Conyers,Atlanta,GA,33.68573427,-83.95774417
79137,Avery Glen,Avery Glen,339 E College Ave,Decatur,Atlanta,GA,33.77073669,-84.29084778
79138,Summit Crossing,,3920 Ivy Summit Court,Cumming,Atlanta,GA,34.14343262,-84.19360352
79140,The Row At 26th,Bryson Square at City Park,225 26th St NW,Atlanta,Atlanta,GA,33.80288377,-84.39971991
79141,The Park on Windy Hill,Ashford Retreat,2121 Windy Hill Rd,Marietta,Atlanta,GA,33.89893636,-84.49471168
79142,Lullwater at Calumet,,500 Lullwater Circle,Newnan,Atlanta,GA,33.40342,-84.77183
79143,Flats at Northspring,Dunwoody Place,6850 Peachtree Dunwoody Road NE,Atlanta,Atlanta,GA,33.94223459,-84.35258478
79144,Sweetwater Creek,Century Sweetwater Creek,1100 Preston Landing Circle,Lithia Springs,Atlanta,GA,33.76867676,-84.61382294
79145,Colton Creek,Trees Of Avalon,2014 Avalon Pkwy,McDonough,Atlanta,GA,33.41489029,-84.17411041
79148,Ashford Ridenour,Estates at Ridenour,1575 Ridenour Pkwy NW,Kennesaw,Atlanta,GA,33.99245071,-84.58901215
79149,Belmont Crossing,,1940 Atlanta Road SE,Smyrna,Atlanta,GA,33.90494537,-84.52908325
79150,Meadow Springs,,6114 Riverdale Rd,College Park,Atlanta,GA,33.58901978,-84.42102051
79151,Stratford Ridge,Madison Hills,2560 Delk Road SE,Marietta,Atlanta,GA,33.91912079,-84.47996521
79152,The Marquis at Perimeter Center,,57 Trowbridge Lake NE,Atlanta,Atlanta,GA,33.96156058,-84.36030217
79153,The Pines on Scott,,927 Scott Blvd,Decatur,Atlanta,GA,33.78532791,-84.30232239
79154,Hawthorne WildWood,Hawthorne Wild Woods,1818 Wood Hollow Court SE,Marietta,Atlanta,GA,33.90867479,-84.46726464
79155,The Villas of East Cobb,Signature Place,1049 Powers Ferry Road SE,Marietta,Atlanta,GA,33.92618942,-84.46794128
79156,Gladstone,,545 Burroughs St SE,Atlanta,Atlanta,GA,33.71786512,-84.37012441
79157,Hidden Colony,,3373 Aztec Rd,Atlanta,Atlanta,GA,33.88789438,-84.27111201
79158,Valley Oaks,,2400 Johnson Road NE,Atlanta,Atlanta,GA,33.8586355,-84.29648034
79159,Waldan Pond,,450 Waldan Circle,Acworth,Atlanta,GA,34.08336304,-84.57767978
79160,Residences at Towne Crossing,,160 Belle Drive,Fayetteville,Atlanta,GA,33.45138168,-84.47299957
79161,Grayson Park Estates,Tree Corners,1525 Grayson Hwy,Grayson,Atlanta,GA,33.90795395,-83.96752082
79162,The Arbors,Madison at the Arbors,100 Arbor Circle,Tucker,Atlanta,GA,33.8656877,-84.18519013
79163,1250 West,Ashley Mill,1250 Powder Springs Road SW,Marietta,Atlanta,GA,33.92459,-84.57998
79164,Cambridge Downs,,2945 Rosebud Rd,Loganville,Atlanta,GA,33.78767632,-83.95891763
79165,The Carlyle of Sandy Springs,Riverview,501 N River Drive,Sandy Springs,Atlanta,GA,33.99489,-84.3463
79166,Walton Centennial,,900 Walton Way,Roswell,Atlanta,GA,34.01161575,-84.30023193
79168,The Waterford on Piedmont,,530 Piedmont Ave NE,Atlanta,Atlanta,GA,33.76911879,-84.38200794
79169,1660 Peachtree,,1660 Peachtree St,Atlanta,Atlanta,GA,33.79866399,-84.39151369
79170,Milstead Village,,3355 George Busbee Pkwy NW,Kennesaw,Atlanta,GA,34.03271484,-84.57068634
79171,Alder Park,Jasmine at the Galleria,8 Cumberland Way SE,Smyrna,Atlanta,GA,33.88078719,-84.48083997
79172,The Reserve at West Paces,,1401 W Paces Ferry Road NW,Atlanta,Atlanta,GA,33.84850614,-84.43204656
79173,Columbia Wood,,166 Greison Trail,Newnan,Atlanta,GA,33.3730011,-84.77954865
79174,Arium John s Creek,Chelsea Ridge at Johns Creek,9700 Medlock Crossing Pkwy,Alpharetta,Atlanta,GA,34.01634979,-84.19610596
79176,KRC Reserve,Highland Reserve,4200 Jimmy Carter Blvd,Norcross,Atlanta,GA,33.87242205,-84.18792062
79177,Highland Square,,1400 Briarcliff Road NE,Atlanta,Atlanta,GA,33.793838,-84.338035
79178,Somerset at the Crossings,,100 Summerwalk Pkwy,Tucker,Atlanta,GA,33.86641693,-84.18211365
79179,Southlake Cove,,7509 Jonesboro Rd,Jonesboro,Atlanta,GA,33.549407,-84.353279
79180,Two Blocks,,4000 Dunwoody Park Drive,Dunwoody,Atlanta,GA,33.92459106,-84.31255341
79182,Country Pines,,15 Booth Road SW,Marietta,Atlanta,GA,33.924545,-84.553192
79183,Regency Park,,3200 Desert Drive,East Point,Atlanta,GA,33.65191899,-84.49488938
79184,Parc at 1695,,1695 Graves Rd,Norcross,Atlanta,GA,33.90216064,-84.22033691
79185,Magnolia Heights,,10156 Magnolia Heights Circle,Covington,Atlanta,GA,33.57257523,-83.85101907
79186,The Village at Wesley Chapel,,4336 Pleasant Point Drive,Decatur,Atlanta,GA,33.70879792,-84.21385087
79187,Sanctuary at Oglethorpe,,3070 Ashford Dunwoody Road NE,Atlanta,Atlanta,GA,33.878353,-84.32859
79189,Pointe Lanier,,2460 Spring Rd,Gainesville,Atlanta,GA,34.29329681,-83.86483765
79190,Pinehurst,,175 Booth Road SW,Marietta,Atlanta,GA,33.929775,-84.563522
79192,Meadowland,,200 Crane Drive,Bogart,Atlanta,GA,33.94307,-83.47069
79193,Bent Creek Colony,,2039 Bent Creek Way SW,Atlanta,Atlanta,GA,33.70216,-84.46642
79194,Oak Forest,,338 Hatton Drive,Scottdale,Atlanta,GA,33.78518455,-84.25201468
79195,Cross Creek,,116 Brock St,Carrollton,Atlanta,GA,33.54906,-85.07705
79196,The Lakes at Indian Creek,,751 N Indian Creek Drive,Clarkston,Atlanta,GA,33.79759979,-84.2339859
79197,Wynridge,,425 Lake Drive SE,Marietta,Atlanta,GA,33.94225693,-84.52497101
79198,The Preserve at Greison Trail,,138 Greison Trail,Newnan,Atlanta,GA,33.37035751,-84.77944183
79199,Camden Phipps,,700 Phipps Blvd NE,Atlanta,Atlanta,GA,33.85402,-84.36443
79200,Harmony Pines,,363 Upper Riverdale Road SW,Riverdale,Atlanta,GA,33.574222,-84.403091
79201,Balfour Marietta,Huntington Lane,152 Dodd St SE,Marietta,Atlanta,GA,33.94826126,-84.52501678
79202,Summit Hill,Paradise East,1504 Bouldercrest Road SE,Atlanta,Atlanta,GA,33.71259861,-84.32932399
79203,The hills at East Cobb,The hills at East Cobb,1716 Terrell Mill Road SE,Marietta,Atlanta,GA,33.91239166,-84.48522949
79204,Soma,Le Chateau,460 Hays Mill Rd,Carrollton,Atlanta,GA,33.56583023,-85.09233856
79205,500 Northside,Hartford Place,500 Northside Circle NW,Atlanta,Atlanta,GA,33.79940796,-84.40247345
79206,Terra Creek,Elite at The Mountain,4900 Central Drive,Stone Mountain,Atlanta,GA,33.813259,-84.188125
79207,Balfour Chastain,Park Village Buckhead,4689 Roswell Road NE,Atlanta,Atlanta,GA,33.88244,-84.37806
79208,Amber Mill,Mill Valley,2906 Old Norcross Rd,Duluth,Atlanta,GA,33.94958115,-84.10153198
79209,Colonial Grand at Berkeley Lake,,100 Bradford Creek Trail,Duluth,Atlanta,GA,33.99761751,-84.16726023
79210,Intown,,170 Northside Drive SW,Atlanta,Atlanta,GA,33.75098,-84.4029
79212,Arbor Place,Century Arbor Place,5832 Stewart Pkwy,Douglasville,Atlanta,GA,33.72105408,-84.76740265
79213,Greene Village-Riverdale,Oakcrest,100 Valley Hill Road SW,Riverdale,Atlanta,GA,33.56458282,-84.39315796
79215,Rolling Hills,,104 Rolling Hills Drive,Newnan,Atlanta,GA,33.39808655,-84.80465698
79216,Paces Park,,100 Paces Park Drive,Decatur,Atlanta,GA,33.79522942,-84.2769143
79221,Wesley Hampstead,,2770 Skyview Drive,Lithia Springs,Atlanta,GA,33.79021072,-84.63746643
79222,The Cascade at Morgan Falls,,8085 Ada ir Lane,Sandy Springs,Atlanta,GA,33.97409,-84.364097
79223,Lancaster Ridge,,800 Hickory Knoll Drive,Canton,Atlanta,GA,34.25134659,-84.48854065
79224,Monterey Village,,6265 Tara Blvd,Jonesboro,Atlanta,GA,33.58382034,-84.38466644
79225,Bell Kennesaw Mountain,Mountain Park Estates,1925 Old 41 Hwy NW,Kennesaw,Atlanta,GA,33.99986649,-84.6013031
79226,Northside Plaza,,440 Markham St SW,Atlanta,Atlanta,GA,33.75281364,-84.40206617
79227,Madison Druid Hills,Viera Briarcliff,2696 N Druid Hills Road NE,Atlanta,Atlanta,GA,33.82593536,-84.31638336
79229,Ashford Way,Audubon Way,370 Hurricane Shoals Road NE,Lawrenceville,Atlanta,GA,33.96661,-84.00432
79230,Sedgefield,,1136 Commons Lane,Marietta,Atlanta,GA,33.9785631,-84.52809513
79231,Waterford Place,,295 E Belle Isle Road NE,Atlanta,Atlanta,GA,33.888465,-84.377952
79232,Walden Pointe,,701 Carver Rd,Griffin,Atlanta,GA,33.22900772,-84.30060577
79233,The Pointe,,750 Gaines School Rd,Athens,Atlanta,GA,33.93369,-83.33559
79234,Rosemont,,11395 Alpharetta Hwy,Roswell,Atlanta,GA,34.05840643,-84.32663038
79235,Retreat at Marketplace,,3390 Fairburn Road SW,Atlanta,Atlanta,GA,33.660903,-84.523559
79237,Roswell Court,,39 Roswell Court,Atlanta,Atlanta,GA,33.84886354,-84.38153051
79240,Lake Colony,,3200 Lake Colony Drive,Norcross,Atlanta,GA,33.93165328,-84.26082239
79242,The Pointe at Lindbergh,Post Lindbergh,485 Lindbergh Drive NE,Atlanta,Atlanta,GA,33.82088944,-84.37205896
79243,The Corners at Holcomb Bridge,,301 Noble Forest Drive,Norcross,Atlanta,GA,33.9586,-84.24765
79244,555 Mansell,Eaglescrest,555 Eagles Crest Village Lane,Roswell,Atlanta,GA,34.04141665,-84.33911607
79245,Camden Dunwoody,,10 Peachford Circle,Atlanta,Atlanta,GA,33.92304473,-84.3050044
79246,River Ridge at Canton,,100 River Ridge Drive,Canton,Atlanta,GA,34.25568008,-84.48863983
79247,Highland Walk,,701 Highland Ave NE,Atlanta,Atlanta,GA,33.76076126,-84.364151
79248,Glenwood Park Lofts,,390 Stovall St SE,Atlanta,Atlanta,GA,33.74403763,-84.35261536
79249,Parkway Grand,,100 Woodberry Pl,Decatur,Atlanta,GA,33.67832534,-84.23321307
79250,Shallowford Pines,,3554 Shallowford Road NE,Chamblee,Atlanta,GA,33.89305496,-84.28813934
79251,Swanbrook Manor,,755 E Lanier Ave,Fayetteville,Atlanta,GA,33.44891357,-84.4366684
79252,The Haverly at Stone Mountain,,2700 Summit Creek Drive,Stone Mountain,Atlanta,GA,33.80015999,-84.20197204
79253,Tara Bridge,,One Magnolia Circle,Jonesboro,Atlanta,GA,33.53595637,-84.37140383
79254,Garden of Gainesville,Holbrook of Lake Lanier,3315 Thompson Bridge Rd,Gainesville,Atlanta,GA,34.3573,-83.86289
79255,Forest at Columbia,,2505 Columbia Drive,Decatur,Atlanta,GA,33.71486282,-84.25458527
79256,Lavista Crossing,,3797 Lavista Rd,Tucker,Atlanta,GA,33.8403938,-84.2609518
79257,Stone Ridge at Vinings,,3000 Cumberland Club Drive,Atlanta,Atlanta,GA,33.87124658,-84.47241448
79259,Maple Walk,Maple Walk By Audubon,1150 Maple Walk Circle,Decatur,Atlanta,GA,33.76061954,-84.25623648
79260,Lakeside at Town Center,,425 Williams Drive,Marietta,Atlanta,GA,33.9955101,-84.54498291
79261,Calibre Springs,,800 Lake Placid Drive NE,Atlanta,Atlanta,GA,33.906349,-84.383728
79262,Decatur Gardens,Peachcrest Gardens,4100 Glenwood Rd,Decatur,Atlanta,GA,33.73794146,-84.25015658
79263,Park at Hairston,,1038 S Hairston Rd,Stone Mountain,Atlanta,GA,33.76524734,-84.19346619
79264,Dunwoody Gables,,1970 Peachford Rd,Atlanta,Atlanta,GA,33.9241066,-84.30586243
79265,Rosemont Vinings Ridge,Madison Vinings Ridge,3200 Post Woods Drive,Atlanta,Atlanta,GA,33.87597275,-84.45241547
79266,Columbia Citihomes,,165 Marion Pl NE,Atlanta,Atlanta,GA,33.75815324,-84.34507594
79267,University Oaks,Oaks On The River,2360 W Broad St,Athens,Atlanta,GA,33.94758,-83.41874
79268,Brixton Beech,Georgian Arms,16 Beech Road SE,Marietta,Atlanta,GA,33.92788696,-84.55364227
79269,Optimist Lofts,Optimist Lofts,2115 Piedmont Road NE,Atlanta,Atlanta,GA,33.812511,-84.365623
79270,Ridgestone Townhomes,,1055 Holcombe Rd,Decatur,Atlanta,GA,33.76477025,-84.23375152
79272,Evergreen at Magnolia Commons,,150 Cleburne Pkwy,Hiram,Atlanta,GA,33.88241959,-84.73625183
79273,Orchard Walk,,3800 Flat Shoals Pkwy,Decatur,Atlanta,GA,33.69695663,-84.26101685
79274,Grove Point,Grove Park,4350 Jimmy Carter Blvd,Norcross,Atlanta,GA,33.87914276,-84.19236755
79277,Countryside Manor,,8800 Countryside Way,Douglasville,Atlanta,GA,33.74251395,-84.75266777
79279,The Addison At Sandy Springs,The Hamptons at Sandy Springs,7889 Roswell Rd,Sandy Springs,Atlanta,GA,33.970321,-84.356254
79280,Harrington Park,Highland Square,2800 Camp Creek Pkwy,College Park,Atlanta,GA,33.65028,-84.48092
79281,Spring Lake,Wood Chase,100 Chase Common Drive,Norcross,Atlanta,GA,33.92052747,-84.20075566
79282,Autumn Vista,,1500 Boggs Rd,Duluth,Atlanta,GA,33.95593643,-84.09699249
79283,Arbor Bend,,200 Industrial Blvd,Villa Rica,Atlanta,GA,33.73487473,-84.93698883
79284,Park 156,Carroll at Bethesda Park,156 Bethesda Church Rd,Lawrenceville,Atlanta,GA,33.91283423,-84.08416606
79286,The Park at Netherley,Shannon Lake,6770 Buffington Rd,Unio n City,Atlanta,GA,33.568691,-84.51242
79287,05 Buckhead,,3242 Peachtree Road NW,Atlanta,Atlanta,GA,33.84375763,-84.37242126
79288,The Fields Peachtree Corners,Bryant Park Apartments,6520 Hillandale Drive,Norcross,Atlanta,GA,33.94380033,-84.24437709
79289,Autumn Ridge,Wynview,4969 Central Drive,Stone Mountain,Atlanta,GA,33.810325,-84.185615
79290,Gwinnett Station,,1250 Old Norcross Tucker Rd,Tucker,Atlanta,GA,33.89247513,-84.20728302
79291,City Views at Rosa Burney Park,,259 Richardson St SW,Atlanta,Atlanta,GA,33.74134445,-84.39743805
79292,Reserve at Peachtree Corners,,3495 Jones Mill Rd,Norcross,Atlanta,GA,33.94819,-84.2611
79293,The Clarion,,10 Rimington Lane,Decatur,Atlanta,GA,33.78610229,-84.27736664
79294,Sienna Ridge,,2283 Plaster Road NE,Atlanta,Atlanta,GA,33.86285596,-84.29361776
79295,300 Riverside,Concepts 21 - Six F lags Drive,300 Six Flags Drive,Austell,Atlanta,GA,33.77632521,-84.56332862
79296,Lake St. James,,50 Saint James Drive,Conyers,Atlanta,GA,33.67675781,-84.06481934
79297,Pine Village North,,2400 Post Village Drive SE,Smyrna,Atlanta,GA,33.891704,-84.501586
79298,The Commons at Briarwood Park,Terraces at Brookhaven,3510 Buford Hwy NE,Atlanta,Atlanta,GA,33.84947,-84.32616
79299,The Dexter at Decatur,,3324 Valley Brook Pl,Decatur,Atlanta,GA,33.80792999,-84.26567841
79300,River Mill,,199 Stone Mill Run,Athens,Atlanta,GA,33.95261,-83.3696
79301,Hawthorne Gates at Dunwoody,,7200 Peachtree Dunwoody Road NE,Atlanta,Atlanta,GA,33.951683,-84.355575
79303,Olde Salem,,345 Stone Mountain St,Lawrenceville,Atlanta,GA,33.94217682,-83.99340057
79305,Glen Park,,3740 Walton Way SE,Smyrna,Atlanta,GA,33.86243418,-84.52106707
79307,Av ia at North Spring,Avia at North Spring,7150 W Peachtree Dunwoody Road NE,Atlanta,Atlanta,GA,33.94787598,-84.35626221
79309,Riverside,,7440 Riverside Pkwy,Austell,Atlanta,GA,33.75107956,-84.58088684
79311,Leyland Pointe,Laurel Ridge at Washington,2900 Laurel Ridge Way,East Point,Atlanta,GA,33.649826,-84.495895
79312,Alexander at The District,,1750 Commerce Drive NW,Atlanta,Atlanta,GA,33.80196381,-84.41107941
79313,Country Gardens,Harmony Hill,13 Peaceful Path,Dallas,Atlanta,GA,33.901485,-84.831657
79314,Ansley Forest,,1616 Piedmont Ave NE,Atlanta,Atlanta,GA,33.79959869,-84.36929321
79315,Weatherly Walk,,100 Knight Way,Fayetteville,Atlanta,GA,33.4546051,-84.43236542
79316,Laurel Park,,5758 Hwy 85,Riverdale,Atlanta,GA,33.597793,-84.403076
79317,The Fields Waterford Point,Waterford Point,670 Thornton Rd,Lithia Springs,Atlanta,GA,33.79022217,-84.61473846
79319,Highland  Park,Highland Park Vista,100 Highland Park Trail,Atlanta,Atlanta,GA,33.98520279,-84.34294128
79320,The Oxford,Summerset,50 Greenleaf Rd,Conyers,Atlanta,GA,33.60620275,-83.97015139
79321,Ten35 Gateway,View 75,1035 Franklin Road SE,Marietta,Atlanta,GA,33.92748642,-84.49040222
79322,The District at Vinings,,2800 Paces Ferry Road SE,Atlanta,Atlanta,GA,33.86559919,-84.47130941
79323,Water Vista,,3402 Water Vistas Pkwy,Lawrenceville,Atlanta,GA,33.92172623,-84.06924438
79325,Highland Circle,,201 Northwood Drive NE,Atlanta,Atlanta,GA,33.90977,-84.38106
79326,Mattress Factory Lofts,,300 Martin Luther King Jr Drive SE,Atlanta,Atlanta,GA,33.74817657,-84.37767029
79327,Azalea Ridge,,3214 Valley Bluff Drive,Doraville,Atlanta,GA,33.88945274,-84.22819868
79328,Summit at Dawson,,1400 Chase Lane,Norcross,Atlanta,GA,33.90561295,-84.23144531
79329,Ashley Collegetown,,387 Joseph E Lowery Blvd SW,Atlanta,Atlanta,GA,33.74474335,-84.4189682
79330,Jefferson Lakeside,,2085 Roswell Rd,Marietta,Atlanta,GA,33.97022629,-84.4912796
79331,Wyndham Hill,,100 Morrow Rd,Forest Park,Atlanta,GA,33.59652328,-84.38507843
79332,Walden Landing,,11015 Tara Blvd,Hampton,Atlanta,GA,33.45391846,-84.33016205
79335,Magnolia at Whitlock,,925 Whitlock Ave SW,Marietta,Atlanta,GA,33.95066833,-84.57764435
79337,Laurel Mill,,2566 Whites Mill Rd,Decatur,Atlanta,GA,33.71075821,-84.29120636
79338,Post Brookhaven,,2829 Caldwell Road NE,Atlanta,Atlanta,GA,33.86993431,-84.33094606
79339,River Vista,River Crossing at Dunwoody,9200 Roberts Drive,Dunwoody,Atlanta,GA,34.00056,-84.33499
79340,Village at Almand Creek,,1825 Parker Road SE,Conyers,Atlanta,GA,33.642807,-84.02481
79342,Veridian at Sandy Springs,Windridge,1800 Windridge Drive,Sandy Springs,Atlanta,GA,33.98159064,-84.35439661
79343,Cherokee Summit,,5920 Bells Ferry Rd,Acworth,Atlanta,GA,34.09731674,-84.5791626
79344,Hannover Grand at Sandy Springs,Colonial Grand at Huntcliff,1500 Huntcliff Village Court,Sandy Springs,Atlanta,GA,33.9997673,-84.35334778
79345,The Grandstand,Lincoln Hills,3500 Windcliff Drive SE,Marietta,Atlanta,GA,33.91496658,-84.48627472
79346,The Ashberry Apartments,The Ashberry Apartment Homes,3760 Flat Shoals Pkwy,Decatur,Atlanta,GA,33.69769223,-84.26491141
79347,Rutherford Glen,,7100 Dawson Blvd,Atlanta,Atlanta,GA,33.90414119,-84.23725784
79348,Avenues Eighty Five,The Avenues,2515 Northeast Expressway NE,Atlanta,Atlanta,GA,33.85311127,-84.29650879
79349,The Woods at Southlake,,850 Mount Zion,Jonesboro,Atlanta,GA,33.57347107,-84.36320496
79350,The Residences at Vinings  Mountain,Lakeside at Vinings Mountain,100 Pinhurst Drive,Atlanta,Atlanta,GA,33.87303,-84.46559
79351,Lacota,,6664 Peachtree Industrial Blvd,Atlanta,Atlanta,GA,33.92684542,-84.275195
79352,Sorelle,,2399 Parkland Drive,Atlanta,Atlanta,GA,33.82001705,-84.36493166
79353,Palmetto Preserve,,9100 Palmetto Cascade Hwy,Palmetto,Atlanta,GA,33.53123856,-84.66149139
79354,TreePark,,130 Tree Park Circle,Flowery Branch,Atlanta,GA,34.18618083,-83.91237393
79356,Hamptons at East Cobb,,1523 Roswell Rd,Marietta,Atlanta,GA,33.95332,-84.50873
79357,Riverwood,,130 Cole Manor Drive,Athens,Atlanta,GA,33.96288,-83.43813
79358,Eagle Springs,,600 Eagle Springs Way,Stone Mountain,Atlanta,GA,33.80892076,-84.18911755
79359,Brookside Park,,565 St. Johns Ave,Atlanta,Atlanta,GA,33.69924322,-84.40683447
79362,Westbury Springs,,4853 Burns Road NW,Lilburn,Atlanta,GA,33.90501492,-84.148525
79363,Arlington Park at Wildwood,,1970 Kimberly Village Ln SE,Marietta,Atlanta,GA,33.9071579,-84.46990204
79364,Centennial Place,,526 Centennial Olympic Park Drive,Atlanta,Atlanta,GA,33.76880564,-84.3921192
79365,The Vinings at Newnan Lakes,,80 Newnan Lakes Blvd,Newnan,Atlanta,GA,33.37340927,-84.77044678
79367,Hidden Cove,,1900 Stanton Delowe Connector,Atlanta,Atlanta,GA,33.69799805,-84.45153046
79368,Villages on the River,,6603 Chruch St Building J,Riverdale,Atlanta,GA,33.574993,-84.417617
79369,1016 Lofts,,1016 Howell Mill Road NW,Atlanta,Atlanta,GA,33.78216171,-84.41210938
79371,Post Briarcliff,,500 Briarvista Way NE,Atlanta,Atlanta,GA,33.81518438,-84.3315234
79372,Chase Village,,100 Chase Village Drive,Jonesboro,Atlanta,GA,33.55397344,-84.35503833
79373,Eagles Brooke,,1200 Academic Pkwy,Locust Grove,Atlanta,GA,33.38679886,-84.14572906
79374,The Chelsea,Steeplechase,5940 Singleton Rd,Norcross,Atlanta,GA,33.90636444,-84.19542694
79375,Valley Brook Crossing,,777 Valley Brook Crossing,Decatur,Atlanta,GA,33.80096436,-84.2641449
79376,Park on Candler,,2571 Candler Rd,Decatur,Atlanta,GA,33.71394348,-84.27806091
79377,Brodick Hill,,7703 Lee Rd,Lithia Springs,Atlanta,GA,33.76974869,-84.65680695
79378,Meadowlark,,101 Meadowlark Drive,McDonough,Atlanta,GA,33.4422493,-84.15715027
79379,Castlebrook,,860 Franklin Road SE,Marietta,Atlanta,GA,33.93111038,-84.49994659
79380,Brooke Mill,,50 Downsby Lane,Woodstock,Atlanta,GA,34.08128738,-84.55399323
79381,Lenox Woods,,2255 Lenox Road NE,Atlanta,Atlanta,GA,33.816078,-84.350379
79382,Kinstone River,Walto n River,2550 Akers Mill Road SE,Atlanta,Atlanta,GA,33.89035034,-84.45393372
79383,Shoal Creek,,930 Barnett Shoals Drive,Athens,Atlanta,GA,33.93223,-83.3505
79384,Alturas Embry Hills,The Filmore,3544 Old Chamblee Tucker Rd,Atlanta,Atlanta,GA,33.88594437,-84.24324036
79385,Sterling Cove,Marquis Cove,5751 Riverdale Rd,College Park,Atlanta,GA,33.59626007,-84.43199158
79389,Aspire at Lenox Park,1050 Lenox Park,1050 Lenox Park Blvd NE,Atlanta,Atlanta,GA,33.85133743,-84.34784698
79390,Briarhill,,1470 Sheridan Road NE,Atlanta,Atlanta,GA,33.826087,-84.339492
79391,Cantera,Park Pointe North,3311 Flowers Road South,Atlanta,Atlanta,GA,33.87344,-84.25657
79392,Perimeter 5550,Berkeley Trace,5550 Glenridge Drive NE,Atlanta,Atlanta,GA,33.906486,-84.368446
79393,Calibre Lake,,100 Calibre Lake Pkwy SE,Smyrna,Atlanta,GA,33.83401489,-84.49567413
79395,The Square at Mason Mill,Emory Square,2005 North Williamsburg Dr. Ste B,Decatur,Atlanta,GA,33.80849,-84.30296
